name,roomname,homepage,location,price,ranking,info_bathroom,info_bedroom,info_bogcheung,info_caravan,info_cook,info_crushedstone,info_deck,info_doubleroom,info_familyroom,info_glamping,info_grass,info_menonly,info_oceanview,info_ondolroom,info_organization,info_partyroom,info_pension,info_poolvilla,info_privatebbq,info_privatehouse,info_singlebed,info_spa,info_terrace,info_twinbed,info_unisex,info_womenonly,visitor_bathroom,visitor_bbq,visitor_bed,visitor_breakfast,visitor_bug,visitor_child,visitor_clean,visitor_concept,visitor_electricity,visitor_entertainment,visitor_facility,visitor_goodprice,visitor_hotwater,visitor_interior,visitor_kind,visitor_maintainance,visitor_mannertime,visitor_nearby,visitor_noise,visitor_parking,visitor_party,visitor_pet,visitor_photo,visitor_publictransport,visitor_rest,visitor_shade,visitor_sink,visitor_temperature,visitor_view,visitor_waterplay,visitor_wide,visitor_worthy,people_stadard,max_standard
백운오양골 글램핑캠핑장,[백운오양골] *온돌글램핑*침대/냉난방,1,경기 포천시 이동면 화동로2457번길 92,130000,4.74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,2,0,0,0,8,0,0,0,0,0,0,0,13,0,0,0,0,10,0,0,5,0,10,0,0,10,7,4,0,0,2,4
클럽프라비다 카라반글램핑,A-1호 계곡뷰 프리미엄(2~4인),1,경기 포천시 이동면 금강로 6531,174000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,2,4
클럽프라비다 카라반글램핑,A-2호 프리미엄(2~4인),1,경기 포천시 이동면 금강로 6531,146500,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,4
클럽프라비다 카라반글램핑,A-3호 계곡뷰 프리미엄(2~4인),1,경기 포천시 이동면 금강로 6531,174000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
클럽프라비다 카라반글램핑,A-4호 프리미엄(2~4인),1,경기 포천시 이동면 금강로 6531,146500,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
클럽프라비다 카라반글램핑,B-1호 계곡뷰(2~4인),1,경기 포천시 이동면 금강로 6531,134000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
클럽프라비다 카라반글램핑,B-2호 계곡뷰(2~4인),1,경기 포천시 이동면 금강로 6531,134000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2,4
클럽프라비다 카라반글램핑,B-3호 계곡뷰(2~4인),1,경기 포천시 이동면 금강로 6531,134000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
클럽프라비다 카라반글램핑,B-4호 계곡뷰(2~4인),1,경기 포천시 이동면 금강로 6531,134000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
클럽프라비다 카라반글램핑,B-5호 계곡뷰(2~4인),1,경기 포천시 이동면 금강로 6531,134000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
클럽프라비다 카라반글램핑,B-6호 계곡뷰(2~4인),1,경기 포천시 이동면 금강로 6531,144000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4
클럽프라비다 카라반글램핑,B-7호 계곡뷰 슈프림(2~4인),1,경기 포천시 이동면 금강로 6531,146500,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,4
클럽프라비다 카라반글램핑,B-8호 (2~4인),1,경기 포천시 이동면 금강로 6531,124000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
클럽프라비다 카라반글램핑,B-9호 (2~4인),1,경기 포천시 이동면 금강로 6531,124000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4
클럽프라비다 카라반글램핑,B-10호 (2~4인),1,경기 포천시 이동면 금강로 6531,124000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
티앤파스텔글램핑,"카라반1호(스파,개별화장실)",1,경기 가평군 북면 꽃넘이길 59,235000,4.61,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
티앤파스텔글램핑,"카라반2호(스파,개별화장실)",1,경기 가평군 북면 꽃넘이길 59,235000,4.61,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
티앤파스텔글램핑,그린1,1,경기 가평군 북면 꽃넘이길 59,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
티앤파스텔글램핑,그린2,1,경기 가평군 북면 꽃넘이길 59,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
티앤파스텔글램핑,그린3,1,경기 가평군 북면 꽃넘이길 59,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
티앤파스텔글램핑,베이지1,1,경기 가평군 북면 꽃넘이길 59,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
티앤파스텔글램핑,베이지2,1,경기 가평군 북면 꽃넘이길 59,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
티앤파스텔글램핑,베이지3,1,경기 가평군 북면 꽃넘이길 59,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
티앤파스텔글램핑,옐로우1,1,경기 가평군 북면 꽃넘이길 59,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
티앤파스텔글램핑,옐로우2,1,경기 가평군 북면 꽃넘이길 59,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
티앤파스텔글램핑,옐로우3,1,경기 가평군 북면 꽃넘이길 59,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
티앤파스텔글램핑,블루1,1,경기 가평군 북면 꽃넘이길 59,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
티앤파스텔글램핑,블루2,1,경기 가평군 북면 꽃넘이길 59,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
티앤파스텔글램핑,블루3,1,경기 가평군 북면 꽃넘이길 59,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
티앤파스텔글램핑,키즈풀빌라1,1,경기 가평군 북면 꽃넘이길 59,407250,4.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
티앤파스텔글램핑,키즈풀빌라2,1,경기 가평군 북면 꽃넘이길 59,407250,4.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
티앤파스텔글램핑,키즈풀빌라3,1,경기 가평군 북면 꽃넘이길 59,367500,4.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
티앤파스텔글램핑,키즈풀빌라4,1,경기 가평군 북면 꽃넘이길 59,342250,4.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
티앤파스텔글램핑,풀빌라5,1,경기 가평군 북면 꽃넘이길 59,407250,4.61,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
티앤파스텔글램핑,풀빌라6,1,경기 가평군 북면 꽃넘이길 59,407250,4.61,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
티앤파스텔글램핑,드봉,1,경기 가평군 북면 꽃넘이길 59,75000,4.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
티앤파스텔글램핑,졸리(스파),1,경기 가평군 북면 꽃넘이길 59,79000,4.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
티앤파스텔글램핑,아라모드(스파),1,경기 가평군 북면 꽃넘이길 59,85000,4.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
티앤파스텔글램핑,샤르망(스파),1,경기 가평군 북면 꽃넘이길 59,85000,4.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
티앤파스텔글램핑,엘레강스(스파),1,경기 가평군 북면 꽃넘이길 59,85000,4.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
티앤파스텔글램핑,슈슈(스파),1,경기 가평군 북면 꽃넘이길 59,85000,4.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
티앤파스텔글램핑,라피네(단체룸),1,경기 가평군 북면 꽃넘이길 59,304000,4.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10
유식물원캠핑장,돈키호테 글램핑,1,경기 포천시 신북면 간자동길 138-100,139750,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,2,0,4,0,0,0,0,0,17,0,0,3,12,0,0,12,0,0,3,0,24,4,3,0,14,2,4,0,2,4
유식물원캠핑장,스페셜 글램핑,1,경기 포천시 신북면 간자동길 138-100,116500,3.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,0,0,4,0,7,0,0,0,0,0,34,0,0,17,18,0,0,18,0,0,8,0,27,9,19,0,22,2,8,0,2,4
솔내음캠핑장,글램핑 A-1,1,경기 수원시 권선구 칠보로 2,240000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,2,4
솔내음캠핑장,글램핑 A-2,1,경기 수원시 권선구 칠보로 2,240000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4
솔내음캠핑장,글램핑 A-3,1,경기 수원시 권선구 칠보로 2,240000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,1,0,2,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,4
솔내음캠핑장,글램핑 A-4,1,경기 수원시 권선구 칠보로 2,240000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4
솔내음캠핑장,글램핑 A-5,1,경기 수원시 권선구 칠보로 2,240000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,4
솔내음캠핑장,글램핑 A-6,1,경기 수원시 권선구 칠보로 2,240000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
솔내음캠핑장,글램핑 B-1,1,경기 수원시 권선구 칠보로 2,240000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,4
솔내음캠핑장,글램핑 B-2,1,경기 수원시 권선구 칠보로 2,240000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,3,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4
솔내음캠핑장,글램핑 B-3,1,경기 수원시 권선구 칠보로 2,240000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
솔내음캠핑장,글램핑 B-4,1,경기 수원시 권선구 칠보로 2,240000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,2,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4
솔내음캠핑장,글램핑 B-5,1,경기 수원시 권선구 칠보로 2,240000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
솔내음캠핑장,글램핑 C-1,1,경기 수원시 권선구 칠보로 2,240000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,4
솔내음캠핑장,글램핑 C-2,1,경기 수원시 권선구 칠보로 2,240000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,0,0,1,0,2,0,0,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4
솔내음캠핑장,글램핑 C-3,1,경기 수원시 권선구 칠보로 2,240000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4
솔내음캠핑장,글램핑 C-4,1,경기 수원시 권선구 칠보로 2,240000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4
다누리움 캠핑장,"글램핑-A존1,2",1,경기 용인시 처인구 이동읍 묘봉로277번길 41,100000,2.5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,3,0,2,0,3,0,0,0,2,4
다누리움 캠핑장,"글램핑-B존3,4",1,경기 용인시 처인구 이동읍 묘봉로277번길 41,100000,3.84,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,0,0,2,0,0,1,3,0,0,1,0,0,0,0,2,0,4,0,1,0,1,0,2,4
다누리움 캠핑장,글램핑-연수원앞5,1,경기 용인시 처인구 이동읍 묘봉로277번길 41,100000,3.5,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,2,4
캠프레이크,패밀리글램핑(A동),1,경기 용인시 기흥구 동탄기흥로785번길 21-5,170000,4.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,38,0,0,5,0,29,0,0,0,0,0,26,0,1,18,18,0,0,15,0,0,9,0,25,2,26,0,12,0,5,0,2,4
캠프레이크,무박글램핑(A동),1,경기 용인시 기흥구 동탄기흥로785번길 21-5,95000,4.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,34,0,0,1,0,31,0,1,0,0,0,10,0,1,26,5,0,0,25,0,0,10,0,34,0,18,0,7,0,6,0,2,4
캠프레이크,패밀리글램핑(B동),1,경기 용인시 기흥구 동탄기흥로785번길 21-5,180000,4.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,29,0,0,2,0,23,0,0,0,0,0,16,0,0,17,14,0,0,11,0,0,5,0,25,1,17,0,12,0,3,0,2,4
캠프레이크,무박글램핑(B동),1,경기 용인시 기흥구 동탄기흥로785번길 21-5,105000,4.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,21,0,0,2,0,20,0,0,0,0,0,14,0,0,11,2,0,0,13,0,0,5,0,23,1,22,0,11,0,1,0,2,4
캠프레이크,커플글램핑(C동),1,경기 용인시 기흥구 동탄기흥로785번길 21-5,170000,4.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,0,0,1,0,5,0,0,0,0,0,7,0,0,2,8,0,0,3,0,0,1,0,6,0,4,0,1,0,0,0,2,2
캠프레이크,무박글램핑(C동),1,경기 용인시 기흥구 동탄기흥로785번길 21-5,95000,4.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,9,0,0,0,0,6,0,0,0,0,0,0,0,0,5,2,0,0,6,0,0,0,0,11,0,5,0,4,0,1,0,2,2
호수카라반캠핑장,[호수카라반]*커플*당일퇴실/피크닉,0,경기 파주시 광탄면 기산로 413-69,90000,4.41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,66,1,0,5,0,28,0,0,1,0,0,17,0,0,49,11,0,0,41,0,0,32,0,60,5,40,0,80,0,5,1,2,6
범바위캠핑정원,노을_글램핑카라반1번[냉난방/화장실]입실3시/퇴실11시,1,경기 김포시 대곶면 종생로 154 범바위캠핑정원&카라반글램핑,225000,5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,9,0,0,1,0,12,0,0,0,0,0,5,0,0,3,7,0,0,2,0,0,7,0,3,0,1,1,3,0,0,0,2,4
범바위캠핑정원,하늘_글램핑카라반2번[냉난방/화장실]입실3시/퇴실11시,1,경기 김포시 대곶면 종생로 154 범바위캠핑정원&카라반글램핑,225000,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,9,0,0,0,0,0,5,0,1,3,3,0,0,1,0,0,9,0,8,1,0,0,3,0,1,0,2,4
범바위캠핑정원,사랑_글램핑카라반3번[냉난방/화장실]입실3시/퇴실11시,1,경기 김포시 대곶면 종생로 154 범바위캠핑정원&카라반글램핑,225000,5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,8,1,0,1,0,10,0,1,0,0,0,7,1,1,3,5,0,0,2,0,0,4,0,7,0,0,0,1,0,1,0,2,4
범바위캠핑정원,마음_글램핑카라반4번[냉난방/화장실]입실3시/퇴실11시,1,경기 김포시 대곶면 종생로 154 범바위캠핑정원&카라반글램핑,225000,5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,7,0,0,0,0,0,3,1,1,0,3,0,0,2,0,0,4,0,3,0,0,0,0,0,1,0,2,3
범바위캠핑정원,벚꽃_글램핑카라반5번[냉난방/화장실]입실3시/퇴실11시,1,경기 김포시 대곶면 종생로 154 범바위캠핑정원&카라반글램핑,225000,5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,2,0,4,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,2,3
범바위캠핑정원,벨르_오두막글램핑1번(커플 추천/냉난방완비),1,경기 김포시 대곶면 종생로 154 범바위캠핑정원&카라반글램핑,210000,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,4,0,0,0,0,0,1,0,1,2,1,0,0,1,0,0,5,0,3,0,0,1,4,0,0,0,2,3
범바위캠핑정원,클레르_오두막글램핑4번(커플 추천/냉난방완비),1,경기 김포시 대곶면 종생로 154 범바위캠핑정원&카라반글램핑,210000,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,3
용인대장금파크캠핑장,글램핑T1,1,경기 용인시 처인구 백암면 용천드라마길 25-10,185000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,1,0,3,0,1,0,5,0,2,0,2,4
